Cluster,Biden Votes Weighted,Trump Votes Weighted
0,168503.95902462828,166043.07955618048
1,289828.7614109465,165879.49752215846
2,277482.5533275033,138899.58936472863
3,185995.26870135462,226426.7577590837
4,182095.85284120418,209760.8700003661
5,117785.98718493248,181746.5096602544
6,297431.3047372371,178754.26976551357
7,218958.80439237057,192363.1371265732
8,164736.32471713508,174002.58759571076
9,215930.061361003,207223.2039727214
10,156354.34536453898,227818.88455406437
11,153077.02680191337,204248.96818898307
12,113537.2495264517,266681.8592585994
13,142574.50060878045,218923.7856750623
