Cluster,Biden Votes Weighted,Trump Votes Weighted
0,197611.08412127697,174357.33018801876
1,161451.53998075624,205574.23899311066
2,181011.48859586986,207495.284705227
3,148982.88080008773,207706.8984420827
4,153010.56380957342,159855.9146521617
5,186251.52130448338,185547.8370547253
6,238116.31135220127,178926.51971950717
7,118196.61748773712,196069.38955000334
8,319482.8347224147,136281.05336335802
9,115329.6728122138,260882.27267306313
10,119664.89847935781,252073.3111484225
11,307487.33292762475,194494.55405349864
12,250126.23186433438,190274.80533425565
13,187569.0217420683,209233.59012256525
