Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164697.3996078883,176636.40470227026
1,190416.5352073818,220256.0616648886
2,154031.65783367748,201282.82165008536
3,215573.19344961626,214502.6309808226
4,298241.5307474908,127712.39117450721
5,182231.29294270749,210189.97534542752
6,268194.7491389105,179543.89683265984
7,199869.87436713168,201303.41734296226
8,161903.94014984294,160445.2786445397
9,209237.30100173433,182800.33432158636
10,281485.8197733685,179783.92630116787
11,124726.71046272253,257311.7108506248
12,114137.12966656567,179593.4559858707
13,119544.86565096138,267410.69420258666
