Cluster,Biden Votes Weighted,Trump Votes Weighted
0,285855.87834922306,172801.8958792935
1,252927.0303178668,157256.8546109791
2,181999.38196742075,209562.0199590899
3,265291.85766292684,144057.42335419892
4,128416.96749849687,225925.4201626019
5,253617.30186382416,184753.18088373123
6,203737.5493714589,217153.60618788042
7,114828.95339790755,267169.3473112032
8,163776.22132410906,170980.00165979142
9,175615.32145346559,175040.70606543307
10,153397.82061531005,211927.3472007218
11,136881.0757394997,194964.89248820656
12,217799.33691488297,199473.30825589588
13,150147.30352360735,227706.99598097292
