Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164417.899549032,173530.55825048278
1,290000.4128860957,166266.6890365346
2,297372.47968056874,178601.8185121601
3,278001.4564689976,139538.56212633225
4,216429.50564713113,207471.16300744307
5,168887.71127659816,166370.29025093268
6,113590.38338974708,266693.93100194295
7,153124.72676736978,204338.6843284241
8,186954.1271611657,226093.1186639045
9,182059.21064425632,209653.93056063983
10,155610.4605530634,227377.6413456931
11,117404.37968854274,181385.91656568443
12,141421.13920258477,218957.26628917313
13,219018.10708484653,192493.4300606523
