Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152783.50278597954,159595.81858397558
1,181076.9312033813,207629.11017354054
2,240084.4961208854,177828.26268458876
3,148956.3220103931,207670.89519886387
4,306728.6118519734,193981.05714724885
5,118237.96800935258,195082.15574476705
6,320257.7156620564,136952.1241277925
7,197624.58755139992,174542.87143383862
8,248014.15858352065,191123.39406677132
9,185869.69056296223,184992.85111097182
10,115643.41736215813,261489.83821064376
11,187773.31866830695,210086.91594172837
12,161380.15852265598,205469.42959492755
13,119861.12110497404,252328.2759803412
