Cluster,Biden Votes Weighted,Trump Votes Weighted
0,114251.05260545867,179843.47737997226
1,182271.74173601024,210282.4631350548
2,124683.39835079198,256947.73007257484
3,154010.3581437062,201146.8390519947
4,119556.5623624139,267771.7481604006
5,199431.49502470932,200915.896562708
6,164574.58848422015,176533.1605641332
7,215699.17784141126,213872.86323627568
8,281354.3562486079,180331.53966933122
9,162715.18473791546,161274.15526119326
10,210606.92747615825,183512.45618639953
11,298202.634754771,127649.86282584377
12,266206.11661587923,178188.92606034983
13,190728.4056179461,220501.88183376813
