Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164679.67730708804,173840.6002416324
1,181983.92196997453,209470.82384933656
2,219321.73894143716,192626.70812162643
3,155704.89784545943,227423.4892002874
4,117816.3187798923,181797.1498712948
5,152856.06975378958,204007.3769732539
6,277290.4243256995,139475.72522890227
7,113636.4047805387,266834.01988365065
8,297735.52429765614,178572.37130421953
9,216000.19195452088,207027.52297531537
10,168896.94196055114,166409.43771619035
11,289889.4598549616,166248.24258814956
12,141338.7740018478,218664.82553174032
13,187141.6542265828,226374.70651440023
