Cluster,Biden Votes Weighted,Trump Votes Weighted
0,155823.2742569658,228745.8018838651
1,318036.33949196414,180671.0584453702
2,182283.12714925673,210172.92262573246
3,199920.09031365698,155299.60942360695
4,136102.38260960634,222211.1864296432
5,153290.81203035917,198656.6198806018
6,163933.3825412123,173245.01924990604
7,146297.41178881875,202170.93805903802
8,193435.1631555482,224486.48520900952
9,290368.428931077,170554.24839546942
10,114321.23922325975,267896.03649906674
11,218091.7419906334,204556.8561566607
12,127582.67856487617,180432.9600786613
13,284805.9279527649,139673.25766336842
