Cluster,Biden Votes Weighted,Trump Votes Weighted
0,273604.98163960275,179331.22334955298
1,163603.05744217313,171591.85853390637
2,117539.81966063876,268698.2939085218
3,151354.5587626874,202925.4951213493
4,220084.2073133006,192609.6073520237
5,121862.85964048275,232633.74147514658
6,275051.92104498495,140486.94861871345
7,170823.4132861435,168131.90908478427
8,221570.6387555623,209480.52490312088
9,223728.95325135393,195843.0429958169
10,147923.2180294189,230161.518886592
11,297761.75574534666,176053.60072185876
12,182468.62631385963,210666.5772285268
13,116913.9891144444,180158.657820086
