Cluster,Biden Votes Weighted,Trump Votes Weighted
0,216438.30326394096,206820.5723631538
1,153171.29926226838,204405.0949828265
2,113567.34919672694,266502.5312101953
3,289992.0795112925,166918.8879237973
4,118152.99898087338,182054.06749448823
5,140662.73561973084,218878.41016446287
6,298820.4932216176,178682.98216771064
7,164415.20489502922,173539.71988911368
8,276449.3609056196,139439.06349788848
9,168349.07130371913,165926.31309793654
10,182021.25648971868,209570.9112536743
11,187578.78976193926,225536.56693166407
12,219306.0452754951,192704.61656157867
13,155367.0123120281,227793.26246150944
