Cluster,Biden Votes Weighted,Trump Votes Weighted
0,274953.77889305644,139957.71991406422
1,182354.6943833637,210330.63495662104
2,151689.02242141517,228475.8001710746
3,115408.78608725364,267794.9004607955
4,151021.71190173688,202401.54154878223
5,164247.1880152729,172641.56292434438
6,170757.14428563154,168113.75849663556
7,284640.1650980416,175046.89834013509
8,219685.58806391116,192010.18894469488
9,297835.7814084316,176684.50055645406
10,220611.40499600227,200800.41265230346
11,117388.51880448748,180637.16937934924
12,126874.83421135823,228629.57989853816
13,206823.381430037,215248.3317562073
