Cluster,Biden Votes Weighted,Trump Votes Weighted
0,298887.98847789376,177764.81219427747
1,116876.78186416512,268597.68232551136
2,213505.78938084084,211698.79288868513
3,167699.88730192554,165396.190728448
4,151667.09799475185,203362.29314641186
5,275221.7415943343,140379.0146259538
6,124166.41370562252,230552.0347095093
7,279303.7843568488,176260.3511802768
8,149870.7145475545,229506.36758678214
9,222160.44228009303,199085.71288919545
10,119534.12415321247,182419.08735893553
11,219538.13013892862,191839.02050320923
12,163568.07861436612,171658.64214021343
13,182291.0255894622,210252.99772259025
