Cluster,Biden Votes Weighted,Trump Votes Weighted
0,175435.45330378634,174878.6859863274
1,150374.1875633491,227886.9571936559
2,217621.85931054864,199360.8346843659
3,114848.41183457854,267257.04659801687
4,265599.00899340573,143969.2055430925
5,163740.54753652366,170925.5698751842
6,137256.15541954085,195626.15127798534
7,128469.40690179558,225947.72229699694
8,182030.97654475688,209621.60055785792
9,285956.12453580357,172845.32206042652
10,153063.35597107152,211291.2393708136
11,253712.71934025976,184731.19460057333
12,203611.48568953856,217095.1382111714
13,252572.30705504093,157336.33174353195
