Cluster,Biden Votes Weighted,Trump Votes Weighted
0,149151.47237154734,228145.27877770612
1,175467.3250009431,174878.22394480638
2,163869.87160257192,171108.17919314705
3,153271.21969295613,211708.7761255294
4,181860.6530474339,209260.3750653397
5,219166.4217166717,199872.39959396372
6,114749.50638970314,265475.5576299176
7,266072.5365459803,144484.16791024792
8,252617.8593472346,157361.90390033936
9,127786.1045309608,227710.22382537008
10,284598.2758620107,174087.21264859737
11,205374.72037680654,215021.67517019057
12,136928.04090216788,195071.65908952372
13,253377.9926130116,184587.36712532083
