Cluster,Biden Votes Weighted,Trump Votes Weighted
0,274381.0228039976,178981.104143563
1,218755.63223490395,192465.7148388921
2,117590.35496004485,269100.5433375348
3,274914.0386885945,140249.2102342843
4,182483.92137385788,210696.35319979294
5,122209.50435479268,231974.79663495807
6,151263.96795259247,202757.92184536948
7,223112.47710956848,196313.46972110236
8,169722.581617951,167148.12032193822
9,220673.90536532985,210192.79612149284
10,148610.01509686667,230087.51961729818
11,299859.1232876646,176835.87088343332
12,163744.01324126645,171829.59928926226
13,116971.44191256868,180139.9798110779
