Cluster,Biden Votes Weighted,Trump Votes Weighted
0,148947.59930892676,207645.81652208586
1,119787.42213445374,252429.61856047783
2,118343.32313494179,195357.81539477466
3,152720.75210705228,159485.31887339556
4,187864.7223176795,210196.3220774335
5,197599.67580802462,174478.2997800507
6,185961.6553452471,185137.39184720218
7,238891.4103795893,177175.50156390906
8,161411.47316366958,205528.89205386702
9,115644.36322415492,261362.38217590403
10,320281.9985236613,136914.2882218047
11,306612.6977643691,193942.47017805735
12,180995.50816935612,207467.6580511823
13,249229.39861887365,191651.22469985508
