Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190466.63485552222,220346.95620056277
1,114534.6926356217,180159.87187863517
2,280326.28180993476,179844.26424668884
3,119529.65646190099,267741.4660658589
4,199651.2973218017,201054.99834433876
5,210749.8211905914,183207.5163220965
6,216848.09400613472,214506.96469764895
7,124518.85841589897,256702.47975497483
8,297358.5623466241,126847.68513489807
9,182309.23023885585,210347.47129054656
10,153958.42420492353,201005.81894121334
11,164387.1919286894,176288.49920171592
12,266331.40583799616,178695.11629753117
13,163321.84874550413,162023.89162329005
