Cluster,Biden Votes Weighted,Trump Votes Weighted
0,302704.4737895624,128309.52276305694
1,119512.32587098198,266974.3338420402
2,280882.1111243668,179220.4704779936
3,148264.949661534,194669.50707435264
4,149041.18097265504,193982.1482081498
5,182189.87861853672,210129.20796367188
6,191368.76058512524,159619.09997119397
7,118091.70828952466,169474.8335452297
8,199923.73139926553,201442.0706088496
9,215815.1188656045,214612.8510983152
10,125107.25196415446,258175.4390998944
11,164476.1676866848,176975.79186829407
12,190668.60259412194,220611.9933232339
13,296245.73857788154,184575.73015572384
