Cluster,Biden Votes Weighted,Trump Votes Weighted
0,197494.45043285817,174482.4504065277
1,161153.9822266107,205253.15738851682
2,181039.81216426502,207548.1480086001
3,187787.26680513375,209990.60702370733
4,148882.08103729706,207550.03202732682
5,249586.63547021226,191620.96139540937
6,120038.24840816922,252985.47239041133
7,307171.5055037855,194175.665547086
8,118529.0088675829,195003.21888539486
9,185460.9725968294,184939.8348806236
10,320091.59288684174,136777.70962717882
11,152835.64786959338,159678.30666338684
12,239045.2687460142,178385.06232971523
13,115175.52698480635,260382.37342611497
