Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164662.33470625262,176611.77954277687
1,124863.53094341555,257297.960441418
2,182274.25071257295,210294.27199641283
3,216091.6554520694,214071.5088106586
4,162612.14618323112,161186.85149554268
5,199925.95711305828,201367.4174969276
6,153866.06692389672,200965.80522860546
7,280633.7536855926,179583.28930084343
8,114082.57008327609,179673.04437504685
9,190626.50724945197,220534.06504880494
10,119671.07706552157,267901.1094913398
11,210322.00795981643,183681.07423160534
12,297744.880530234,127072.94374192573
13,266915.2613916104,178531.87879809164
