Cluster,Biden Votes Weighted,Trump Votes Weighted
0,102596.73624712213,251156.37819504173
1,269176.17307150253,189527.5555165759
2,126379.58558742,193030.93024923562
3,185098.96559499696,173114.96927276603
4,127006.66359988594,188481.04956830738
5,125147.72067191475,233843.68270726316
6,344460.33905586164,139710.3066173107
7,151135.32317125684,202090.9414854439
8,178789.24023413827,175559.84557737608
9,209471.1199983897,205736.4289350037
10,283786.9017588827,185102.2540156964
11,204081.40277805203,185977.10585352418
12,182421.18683457648,211104.84191061897
13,194740.6413959997,224336.710095836
