Cluster,Biden Votes Weighted,Trump Votes Weighted
0,223600.64759038598,195486.85094328067
1,117649.99516417262,268965.53029912047
2,221771.51830644326,209219.81732762404
3,121858.00681714706,232978.3500729861
4,218422.20284333284,191564.76310498518
5,151736.5685537726,203521.86108297686
6,300082.4983219518,177132.72737172397
7,147676.7814264,229841.79954671118
8,273540.4679116803,179571.16717490306
9,119480.9434616932,182199.95674027756
10,167737.21533189394,165474.42357926522
11,274771.6136879484,140733.60163971988
12,182462.05002254952,210652.1571599578
13,163501.49056062815,171429.99395646778
