Cluster,Biden Votes Weighted,Trump Votes Weighted
0,178912.9631997378,211236.2099720449
1,318179.26990852685,136713.80801287128
2,163682.7074062384,207447.33209249828
3,191211.04407801045,188852.2426050336
4,105364.90403840675,254205.41235547833
5,312467.54710770916,196273.4852403104
6,168422.92282521454,226680.73229340473
7,215932.75979762714,182935.35887614152
8,154524.63048331605,161301.47923652478
9,257001.58587226007,178443.62457387452
10,180209.32282374517,205738.03330639566
11,170758.63571369625,195644.50542292578
12,117475.413478899,203879.37381068812
13,150148.293266612,209421.4022018079
