Cluster,Biden Votes Weighted,Trump Votes Weighted
0,120132.50858052242,251929.11270248052
1,161647.1486651646,205810.51236243034
2,249730.88126637033,189658.11409911385
3,117924.8250152328,195664.1749594631
4,238202.46727695558,179767.11530060088
5,149111.3396802565,207912.8758563527
6,197355.94924593178,174133.9373062495
7,186792.1921963331,185940.55093661405
8,307132.0485751241,194098.51561981524
9,115028.43694984174,260159.01626744817
10,152909.1923906705,159666.7455217097
11,187468.24398722762,209920.41697937777
12,319948.625967349,136826.75423272452
13,180908.14020301952,207285.15785561944
