Cluster,Biden Votes Weighted,Trump Votes Weighted
0,319765.96669640974,136590.4702913764
1,248897.1064706985,190466.76204252627
2,197772.684792926,174531.0950138513
3,161431.50024343622,205542.80004241038
4,152767.70621323746,159548.0593840456
5,186032.81851879225,185247.62290157712
6,115606.6938600011,261440.2910582805
7,307094.0801969842,194273.1097668248
8,148938.00285052587,207630.79552429167
9,181052.3446924224,207572.49851191047
10,239086.24190408512,178254.44598493358
11,118267.70056199636,195751.1138996901
12,119955.5795404336,252518.4347522066
13,187623.5734580508,209405.500826075
