Cluster,Biden Votes Weighted,Trump Votes Weighted
0,266262.8464378029,143573.15769145798
1,149817.57796521744,227715.27515378062
2,114798.60606137615,266630.7055437095
3,136099.04785631943,194147.95697084794
4,255178.5103271333,184204.15858666142
5,218543.59104163796,199685.56841114606
6,285086.41556981066,173583.20160011557
7,153598.0123797513,212286.70950336062
8,163763.03459139745,170939.97896087088
9,205107.07481068556,216433.0220588609
10,250356.68179441185,158246.2669410727
11,182163.3547525608,209901.47202032164
12,175677.87098585666,174892.54377508454
13,127839.37542603824,226532.98278270932
