Cluster,Biden Votes Weighted,Trump Votes Weighted
0,289971.79347424366,166512.79472921154
1,117607.20439745802,181633.82336318525
2,181883.75729770708,209277.63127081952
3,187362.25233488125,226103.48715701827
4,169376.04642615237,166837.84071613225
5,220024.66722622226,193032.464002673
6,276269.0056719244,139238.3138055946
7,216035.39072007223,206947.43526642042
8,298016.75713987276,178423.4770369081
9,164620.45991214845,173748.47667122437
10,113671.12063144181,266777.91648302507
11,155700.31870073944,227775.18792608276
12,140940.31713562878,218507.0861731144
13,152812.90893150715,203957.0653985902
