Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117237.5417145967,267706.8779866434
1,266005.8488009365,143762.39896057648
2,146204.33027133206,228939.76565654197
3,136619.3725607412,194576.87640394684
4,273641.71543914085,177559.79699043525
5,153459.62803715,212083.5404440796
6,250758.91677632948,158181.47474499195
7,163675.0509198265,170705.19784813115
8,220295.96188247428,209889.68798473175
9,122146.54419171078,230724.17170988
10,255220.55542278083,184028.61777587593
11,221539.52239240872,195940.02969174087
12,175356.51847201225,174768.32083051378
13,182130.49311855953,209906.24297191077
