Cluster,Biden Votes Weighted,Trump Votes Weighted
0,159582.03195281827,158337.9909731505
1,119406.14690369235,267403.5928568652
2,165146.1462802456,177148.22262675135
3,207677.5112881711,182433.64280083193
4,199758.84411636955,201116.174795914
5,124855.18950388553,257076.64255504895
6,270212.55079362873,181399.66694684228
7,182271.74173601024,210282.4631350548
8,190286.26327716597,220584.13813343455
9,280827.98763091915,180161.35512782275
10,300868.5658320014,129261.39527261475
11,113309.17878502369,178294.27498835986
12,215722.4348091673,213343.6114586126
13,154367.40709090082,201929.82832869623
