Cluster,Biden Votes Weighted,Trump Votes Weighted
0,220171.9568338575,200831.29801063176
1,151486.7103018705,203008.0652401164
2,205737.75062843767,216564.0672325505
3,182335.1845586786,210284.4079723155
4,169403.95233813158,166853.3742414222
5,127442.22519941753,227898.95080356434
6,285583.7738845026,174649.5841450028
7,298701.5657929546,176531.41730946486
8,151998.10130972264,228149.436925721
9,163819.3100711325,172063.1600904408
10,117536.88798928159,180892.56035587407
11,275534.1748632993,140148.4476052646
12,219180.32164588492,192594.2922855526
13,115360.08458282817,268303.93778207834
