Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276454.55496262107,139676.9391249994
1,113681.94561453498,266780.55473777564
2,169009.64275069287,166537.9729222971
3,289967.1220842599,166977.74693206884
4,152850.76465301667,204025.07027742875
5,140542.1798917251,218427.19747189133
6,164509.9241773156,173569.24049917658
7,155347.11538942956,227601.7084396197
8,216158.01412721223,206729.52636190393
9,181939.73855958934,209390.16512091897
10,298075.81330512604,178420.56977743292
11,219756.76491826982,192694.18063002537
12,187733.67873358203,225775.9602540242
13,118264.74083262443,182166.16745043712
