Cluster,Biden Votes Weighted,Trump Votes Weighted
0,187475.21032830683,209944.72697954802
1,115014.45921680554,260118.65263542367
2,320031.86173115484,136874.6208914224
3,186784.16996474873,185927.2600139709
4,307061.1356089065,194070.7873472248
5,152904.89182466667,159659.8980582454
6,249720.25500642808,189645.23167896186
7,120131.64486826413,251929.79272814115
8,238227.57524653216,179817.43867467504
9,117912.82726354203,195627.67606004042
10,197364.3355194369,174154.47281029882
11,149109.20459109647,207908.82159778863
12,180905.14507578616,207279.05390326428
13,161649.28375432463,205814.5666209944
