Cluster,Biden Votes Weighted,Trump Votes Weighted
0,175529.34355828518,174939.34497471023
1,218312.42061147912,199952.25170839072
2,153606.2968423858,212307.0390379889
3,266003.1211730819,143995.22444256136
4,182002.67324815842,209570.52121072152
5,163784.80214030773,170990.77743484313
6,150062.4789120386,228136.64248874204
7,127574.55343624612,225032.74489611387
8,251881.04785711775,158055.76986900566
9,253944.22031912324,183931.21430969425
10,286100.375354419,173836.55056177138
11,204023.1867501627,216465.08942114632
12,114918.75103690953,267078.66420832026
13,136548.7287602846,194481.1654359902
