Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182453.32003366222,210621.236717621
1,163632.03390833884,171661.02972382394
2,117564.91311375095,268847.34196855756
3,168471.72270691555,166033.57335334268
4,275044.7654594872,140457.2254150947
5,298221.6228136842,176509.48921458735
6,220821.55351907085,209496.04698597913
7,223494.96978677562,195949.51985078212
8,122027.73116502013,232456.759020536
9,119160.6044270971,182227.07888087575
10,219861.19390594258,192342.30191434096
11,151146.53250000832,202624.97503068703
12,148169.17423735603,230260.9408377757
13,274221.8624228901,179285.48108599588
