Cluster,Biden Votes Weighted,Trump Votes Weighted
0,147924.41611598962,192857.50682804862
1,303242.15074837644,128754.64436401456
2,215971.08228990232,215317.18049143287
3,182191.04111698866,210106.3723928814
4,125038.88302298434,257236.49674361743
5,118297.04148906918,169072.03098949877
6,199133.26011779354,200737.8776790568
7,148104.25589836776,194657.52309780064
8,190973.32884565197,220477.2378811367
9,281408.3630178951,179825.56978041795
10,295875.97937582794,184704.927705546
11,164749.05163063912,177175.5114571819
12,119648.30002103403,267797.09822092793
13,191734.84630947968,160053.02236843813
