Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190486.5044202957,220611.351917774
1,269376.662126305,180327.92613766337
2,208458.75129660845,182816.1782971775
3,281083.15176337096,179488.41849261933
4,124463.13183106696,257530.45962229744
5,199944.39237547875,201336.24617808496
6,182096.38813718146,209904.93609359703
7,119519.4064221309,267108.5954914013
8,113704.58307490768,179018.98826318176
9,153988.92182894095,201256.75076984675
10,160990.61429934995,159636.42891290112
11,216091.2866896613,214610.06873543258
12,299096.9166236289,128161.95604941755
13,164991.28911107272,176964.69503860504
