Cluster,Biden Votes Weighted,Trump Votes Weighted
0,307073.9666670103,194194.29957507778
1,115383.04312015495,261011.95821749567
2,148920.6957013305,207610.00053282603
3,319904.7864696744,136597.8467369196
4,187618.74959017657,209391.721817018
5,161451.53998075624,205574.23899311066
6,119797.22049275844,252189.3895733866
7,181012.19735075784,207497.21591682156
8,249358.43072119151,190240.1144981653
9,118124.83907616981,195597.73177806646
10,185987.32246992004,185322.60516899254
11,238960.68608346547,179098.4331550533
12,153051.1471221646,159956.1050892827
13,197647.37515446905,174491.3389477836
