Cluster,Biden Votes Weighted,Trump Votes Weighted
0,319307.7851846547,136736.81426183964
1,140594.88050711364,211537.78498445323
2,181425.1802134265,208767.2845422891
3,272214.7119530245,179872.12456922338
4,149562.94128165528,208567.4873438225
5,162674.786060998,206674.45121046418
6,195997.5305428301,205567.45932537623
7,153962.96566059277,161072.04391904688
8,189536.41799744955,187623.0866544517
9,310070.8608699718,195253.5699208316
10,208429.01601794097,182205.79626414934
11,102748.7206110211,248501.2731213313
12,180028.299653741,224451.5503375694
13,117737.9034455798,201942.27354515134
