Cluster,Biden Votes Weighted,Trump Votes Weighted
0,308433.6308746432,195643.85674443727
1,179470.35824609277,204990.46693689696
2,212212.58838299706,199277.02378485262
3,288344.97968061594,178850.2796487242
4,188209.40438857494,215052.1417289502
5,189406.78868252214,187086.42442459124
6,110945.71411641617,237330.6354178583
7,154512.23163620022,161768.5274831704
8,117519.81966245145,202451.96517274866
9,162741.6637362426,206748.22070000847
10,101328.18111541911,244950.36148047532
11,200374.10353193307,177760.49829896938
12,149889.69970879646,209100.494069771
13,320902.83623709454,137762.10410854575
