Cluster,Biden Votes Weighted,Trump Votes Weighted
0,282079.98407822894,175640.15369173625
1,167503.36121995718,165243.44857388316
2,210287.6210555435,213960.60204731068
3,275138.25256053073,140269.7495504714
4,163465.05079570934,171517.83744541297
5,221241.83810609326,199387.59127255168
6,182112.2116921597,209785.55369637563
7,150928.99298798398,229713.4614198162
8,151801.79506107527,203563.7173498078
9,219605.7910416444,191920.4839936181
10,125384.25635402469,229654.6341578206
11,116171.58874741704,267900.2990121073
12,119531.28620693651,182362.38682417397
13,299039.97009269503,177853.08096491403
