Cluster,Biden Votes Weighted,Trump Votes Weighted
0,277458.48426773446,139640.8501307694
1,289904.70198748383,166253.06253097282
2,219356.34528709901,192699.96935212216
3,113611.44571449651,266766.37922016426
4,181975.27306682884,209456.10463369088
5,155692.8671346426,227500.83146189465
6,164750.55989572188,173924.087553441
7,152775.42483238556,203906.43522619896
8,187186.63954501235,226480.26059526982
9,298195.26545389916,179016.92768777523
10,141238.46231791363,218437.17997300328
11,117457.74684581798,181431.0518145622
12,168614.18214459042,166120.4370949003
13,216074.6015063734,207139.42272523485
