Cluster,Biden Votes Weighted,Trump Votes Weighted
0,138397.01776551918,195870.4371995079
1,213747.36093271492,210184.56743250292
2,262318.24768357753,144987.2812717678
3,153073.76151536513,211577.09458527763
4,175185.40646130138,175427.19103118975
5,124047.66628805327,229690.71070417567
6,116457.35160072513,266510.5191160437
7,146749.31402861312,228937.26868318685
8,163753.65294400897,170915.12063841737
9,182006.2480757085,209623.83488336625
10,277890.3883631922,175345.44144449712
11,221252.6548255053,198473.257778433
12,253784.4864511971,185335.91488700022
13,255628.44306451798,155894.36034463363
