Cluster,Biden Votes Weighted,Trump Votes Weighted
0,191110.8867627799,221295.50928759147
1,124819.5668853309,256971.2052858453
2,119469.02887009016,267566.0776797652
3,281073.90228073567,180155.3440646075
4,153735.8164058318,200833.77227752729
5,113837.3682101983,179325.17730553116
6,161183.21463282168,159729.25686625077
7,164876.12819358337,176859.72664871888
8,269067.33577290457,179518.57310431288
9,199898.0114476858,201348.55799707808
10,299201.5810261397,128180.6177391148
11,215807.100623476,213866.57721276963
12,207946.41244444807,182856.7498155453
13,182265.64644397376,210265.85471534156
