Cluster,Biden Votes Weighted,Trump Votes Weighted
0,113773.17796450734,267086.2529966534
1,164658.97327187535,173771.51168151942
2,290048.936852263,166577.489260377
3,219521.32701679564,192343.04032494404
4,152725.06827179706,203851.73762541826
5,187432.75574124465,226246.27512684214
6,215797.29928997468,206628.09724921125
7,298201.47821187397,178726.24849659414
8,155542.27246389881,227341.69364705146
9,181883.75729770708,209277.63127081952
10,276355.1671259821,139528.2683746912
11,140919.0008058216,218529.58147612878
12,118205.89687544644,182138.17293747448
13,169226.88881081194,166726.9995322747
