Cluster,Biden Votes Weighted,Trump Votes Weighted
0,273158.8639516401,180262.71263051036
1,153357.63689046953,198518.6969131522
2,121209.00489074072,234204.25960373844
3,146151.46862199335,201991.03606920337
4,319697.2396264368,181038.4654660198
5,224187.12030136868,194645.00050909867
6,182455.3047239321,210636.561562953
7,117759.98610213747,269219.1356390445
8,222614.3606468487,209135.36690771393
9,148621.43416797253,230403.17511098325
10,163480.5796893035,172020.60852044265
11,199991.67766879025,155072.7637644729
12,128128.29585995107,180634.73997327362
13,283479.0268584149,140990.47732939306
