Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115095.55927774933,260452.47985864416
1,319170.02997873526,136066.4752435322
2,250514.00596878945,189055.6579625738
3,161405.47623939085,205540.9911341049
4,148973.6331055184,207694.8375539172
5,197772.4678978631,174496.50638662212
6,186328.61027769922,185625.7721441295
7,237877.75407010433,180572.02665641767
8,187625.56780350386,209120.1253462538
9,180884.03713081472,207237.025419017
10,153087.0050848084,159957.59160944648
11,308124.42880981107,194989.09036591215
12,119506.44646287047,251557.8521141574
13,117926.9778923412,196406.56820527144
