Cluster,Biden Votes Weighted,Trump Votes Weighted
0,265424.2868675806,143967.74822313516
1,128462.2569218423,226012.3270672698
2,136864.69992375397,194951.38275212343
3,253697.8756457538,184805.30174267082
4,182028.15244931736,209613.88322438046
5,150129.73287153547,227657.76411098088
6,114815.85246818606,267146.12949452916
7,217865.17691777376,199615.54478111534
8,163796.90985259248,171008.33869236833
9,285804.6949531665,172777.63653579893
10,153373.83807920007,211890.25362002125
11,252669.87568829715,157167.00719200936
12,203774.15231884187,217151.37367180572
13,175584.49504215826,175008.30889179118
