Cluster,Biden Votes Weighted,Trump Votes Weighted
0,141812.2271573952,218617.13107818377
1,218954.25903497083,192480.96964165036
2,215950.23624488388,207332.78247139248
3,181989.9890201831,209483.6464028904
4,278017.5708876142,139572.40905246377
5,186219.721684238,226397.72323720867
6,164708.4916599448,173864.7658003334
7,168439.98325381702,165938.2624248162
8,113619.87367943853,266836.24316234794
9,155888.7086349627,227278.62089876726
10,117335.5144461847,181309.89739475682
11,298069.7113442391,179304.69646332168
12,290504.20995553053,166453.77958833033
13,152781.50299659703,203902.07238353675
