Cluster,Biden Votes Weighted,Trump Votes Weighted
0,223781.3047232372,195912.093467649
1,298578.3734369596,176968.06435426426
2,117601.78750604928,268855.96359873883
3,219690.72944433853,192117.2682219252
4,163387.45747858402,171277.86224975894
5,273952.33308507904,179645.84538343007
6,182462.05002254952,210652.1571599578
7,275046.9594907294,140463.01418091333
8,119473.55253800756,182304.7435505884
9,221298.6663147142,209209.9595621242
10,147964.3624973317,230244.76973989687
11,121771.76638168751,232487.47339739138
12,167801.82137241485,165454.295186379
13,151480.83570831723,203179.4899469825
