Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275035.8904593383,140576.21181777123
1,169375.75184174004,166855.5787620238
2,120133.23686595607,280343.82153612294
3,118087.64862730927,181652.03738310176
4,154382.9348868632,228639.6500554043
5,152427.84496274186,203996.4071293923
6,164109.35475927198,172954.18631351244
7,215412.68481211795,208157.87030398863
8,260479.23140156385,176688.99190432773
9,299230.92138361855,176613.5347677314
10,219421.5288470052,192684.7042189545
11,184295.30861861756,214859.58537152226
12,191301.69606458143,213920.56897666873
13,160597.96646927437,200829.85145947777
