Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119523.52351876102,267704.89615244354
1,148251.29841119255,194612.24069791494
2,164770.977820398,177356.336338454
3,303747.0910560768,128896.35271408963
4,190407.40777128757,158766.3760352133
5,295801.3039315649,184776.99081456507
6,199949.59064630713,201279.43163224508
7,124719.99402727428,256838.2689096598
8,190670.8518848382,221029.77396558903
9,182265.64644397376,210265.85471534156
10,118012.92448906707,169202.5852492832
11,215698.2918895942,213592.86488386962
12,281166.9505187112,180322.01303176023
13,149306.147590953,194129.01485957074
