Cluster,Biden Votes Weighted,Trump Votes Weighted
0,280915.6387892923,179403.6121765848
1,299079.5087654785,128174.46427760011
2,119523.5392842938,267115.964697738
3,190464.6737214529,220608.26831570794
4,182096.38813718146,209904.93609359703
5,216091.2866896613,214610.06873543258
6,160914.1787495378,159559.9826399
7,113701.61823806493,179011.40917839637
8,199923.90474619222,201312.76990879365
9,154014.7747694966,201296.92206423605
10,208410.50193095446,182801.64272419945
11,269570.60106134764,180457.12076118967
12,124621.42008244876,257593.35222243515
13,164963.96503459694,176922.48620418902
