Cluster,Biden Votes Weighted,Trump Votes Weighted
0,223383.6339111839,196618.5322196425
1,182466.23021207293,210661.69406664264
2,299435.421447509,177764.19943410342
3,220424.30819145413,209929.0914318428
4,151892.1279692136,203850.02365123463
5,275679.5826982586,140479.01900946713
6,148420.96490085105,229997.48751101992
7,122160.91540023238,232003.12291227255
8,167447.88315415167,165182.28402149797
9,118769.74480929608,181386.4016503763
10,163196.63638069545,170978.83010756108
11,218961.1936677287,192004.22932588393
12,117526.19420979226,268860.6144116105
13,274527.16304755997,179057.4702468444
