Cluster,Biden Votes Weighted,Trump Votes Weighted
0,223643.20069721065,195899.22467901706
1,167811.6778562907,165529.10453601409
2,117648.57968592577,269062.45754188526
3,274040.08732419665,179420.73802140518
4,152235.29118640453,204326.8339698319
5,121849.84223690888,232447.87126705417
6,148182.81627427656,230267.2300247757
7,182450.62676508795,210613.89811356168
8,118882.45412988933,181439.58613152688
9,162829.02279724702,170469.1906026328
10,219054.41796319385,191547.15856307553
11,298746.23668492056,177841.60647823595
12,221197.58239796635,209545.5871605304
13,275720.1640004809,140362.51291045325
