Cluster,Biden Votes Weighted,Trump Votes Weighted
0,151469.2478410798,203206.18899879072
1,117755.1916520327,269242.25146433956
2,163276.45154607325,171072.32725926628
3,298406.77226169413,177700.47909666758
4,273729.4572190211,179706.27783467597
5,219829.02429791362,192067.5290240114
6,148241.2415753316,230471.4970653789
7,121790.30453448962,232822.31164673902
8,275644.9099817081,140324.0232740191
9,182379.6950601001,210450.5412797248
10,223582.84771416336,195474.82325735857
11,221597.74693625764,209194.01268025883
12,118648.54440616987,181444.08467212843
13,167940.56497396482,165596.65244664066
