Cluster,Biden Votes Weighted,Trump Votes Weighted
0,219222.85830736443,186795.80460897117
1,160687.90598697882,204818.26273536132
2,109925.52981619119,260352.9394694056
3,168412.4882670653,227427.0981998249
4,277199.3232016266,160849.9878783092
5,139410.48501280116,194739.15365397886
6,305120.7406377652,192843.87761119875
7,153020.32256274164,157854.7485740143
8,314917.55070303055,134703.9989205981
9,148928.72288674867,207585.9008643019
10,157575.37783839626,230787.57488584926
11,184714.12167045719,184612.4824639528
12,164551.06293563917,208853.5983546904
13,180605.51017319347,206547.5717795433
