Cluster,Biden Votes Weighted,Trump Votes Weighted
0,139463.91043256648,196869.15036423353
1,183469.00062553713,213034.04217678058
2,261476.15354584303,178067.12268059014
3,255475.08870569468,184559.24665407467
4,128336.36580700969,226382.6865239239
5,253926.17635081618,155441.97739803122
6,120545.2121467433,274421.0740480761
7,262300.4396975389,145583.23172072665
8,152312.03256806597,210452.77294927978
9,220585.6817170363,194799.79443262835
10,163376.47377934854,170334.63127890386
11,146242.38262574925,231580.70016108273
12,221738.19897018792,201087.27690271023
13,175044.8830278623,176159.29270895798
