Cluster,Biden Votes Weighted,Trump Votes Weighted
0,222838.9304535615,208358.15681296078
1,153313.30268356856,198487.58418841579
2,121201.98390871567,234607.37273452507
3,117994.33675744651,269710.5377444757
4,283506.5700122412,140904.50330536303
5,127734.3017769467,180358.40108777164
6,272881.99461811566,180596.7901033279
7,224432.01758139688,194506.234665662
8,200079.57447262265,155242.9733599288
9,319963.60282102466,181245.95028661753
10,146053.3292203485,201813.35450100963
11,163270.70209449594,171682.22520814327
12,148566.04887558325,230622.35443884574
13,182455.3047239321,210636.561562953
