Cluster,Biden Votes Weighted,Trump Votes Weighted
0,285323.9954166702,173924.94615838423
1,182310.67767097254,210232.48725116102
2,118172.8568842419,181176.65469288998
3,168228.5540240332,165862.78989649386
4,218779.36964297743,192277.22192872205
5,220134.32729895844,201055.6068610188
6,115149.38831352517,267952.9299427994
7,151758.42513593927,203483.57281084676
8,128000.704156429,227781.0586395689
9,151866.3886965434,228063.13847896177
10,275220.9811050937,140364.1004168345
11,299957.03045791056,177271.83680342705
12,205418.91002033371,217056.9255050823
13,163970.3911763711,172269.7306138092
