Cluster,Biden Votes Weighted,Trump Votes Weighted
0,217903.00398563733,180857.64321330088
1,182338.8985502226,210430.55466524206
2,190981.92983287742,221061.69756802882
3,212916.69296632253,214281.83153550577
4,164837.39876150773,175587.02356411642
5,294846.87414665846,127739.72536551356
6,283438.0294206843,179643.15574774085
7,235430.29125874134,155030.3078996123
8,129018.1704570085,191329.04377908848
9,199590.6572571156,202564.35059366684
10,174976.99662972498,166125.63745422746
11,125675.71725911509,257267.825279464
12,152413.6904514611,208831.58740259463
13,119923.64902292265,268022.6159318978
