Cluster,Biden Votes Weighted,Trump Votes Weighted
0,318842.45327240997,135805.21501312574
1,237874.67001138904,180508.89953824045
2,161474.90734166928,205666.91622481085
3,117853.97386865442,196455.93246970943
4,115150.54010897792,260559.54174162567
5,197737.02500030294,174448.77115752661
6,153114.68087526778,160002.18989026189
7,148887.51939421878,207535.9826366212
8,119513.40226682555,251748.25526558608
9,187567.33020997854,208784.95681793094
10,186172.17383636153,185533.58035282744
11,308678.29052302276,195375.05442903683
12,250534.4633296748,189096.2260373977
13,180890.56996124636,207251.47842529902
