Cluster,Biden Votes Weighted,Trump Votes Weighted
0,319522.96022483625,137138.72504906874
1,187305.47572177762,210409.79214742
2,153124.31042323154,160074.049244192
3,120470.82064351364,250971.19885460412
4,187063.10663468493,185029.27085353184
5,197804.1297937673,174312.22288066754
6,250534.5862011009,188847.60328561589
7,162078.63670006883,206008.4622085106
8,114925.24404646765,260156.04101340988
9,180704.40907747086,206881.90431165334
10,236517.72965579483,180010.95816653242
11,117725.396065488,196637.87047741053
12,149216.88913055582,208008.74173038563
13,307298.3056812415,194286.1597769973
