Cluster,Biden Votes Weighted,Trump Votes Weighted
0,286620.0919946421,174744.29872752976
1,153402.2531153668,198600.31342847482
2,163671.4156930474,172687.38707630537
3,283627.06010242156,139881.33484706335
4,127974.00349156505,228603.8187237301
5,182382.3726121104,210399.42459339963
6,199996.36095447355,155271.37078076464
7,319130.79095677414,180913.16518776806
8,220526.4977417681,201396.2896585604
9,115362.7243948597,268981.33139397786
10,146303.89759851742,202212.46709777962
11,153068.40691333608,226881.53286126762
12,204571.49121807056,217925.3524224659
13,127654.63321304682,180274.91320091274
